Category,Product Name,Final Price,Original Price,Discount,Image URL
electronic_devices,Samsung Galaxy A56 5G 8+256Gb - Black,"Rs 178,929.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A566EC-BLK.jpg
electronic_devices,Samsung Galaxy A56 5G 8+256Gb - Grey,"Rs 178,929.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A566EC-GRY.jpg
electronic_devices,Samsung Galaxy A56 5G 12+256Gb - Black,"Rs 194,179.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A566ED-BLK.jpg
electronic_devices,Samsung Galaxy F16 5G 6+128Gb - Green,"Rs 68,579.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-E166PG-GRN.jpg
electronic_devices,Samsung Galaxy F06 5G 4+128Gb - Blue,"Rs 53,979.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-E066BH-BLU.jpg
electronic_devices,Samsung Galaxy F06 5G 4+128Gb - Violet,"Rs 53,979.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-E066BH-VLT.jpg
electronic_devices,Samsung Galaxy F06 5G 6+128Gb -  Blue,"Rs 59,709.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-E066BS-BLU.jpg
electronic_devices,Samsung Galaxy F06 5G 6+128Gb - Violet,"Rs 59,709.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-E066BS-VLT.jpg
chilled_products,Anchor Butter Salted 227g,"Rs 1,300.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic735.jpg
chilled_products,Anchor Butter Unsalted 227g,"Rs 1,300.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic747.jpg
chilled_products,Astra Fat Spread Tub 250g,Rs 446.00 / Unit,Rs 525.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic13055.jpg
chilled_products,Anchor Cheese Slices 12S 200g,"Rs 1,730.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic116532.jpg
chilled_products,Kotmale Stirred Yoghurt Mixed Berry 80G,Rs 127.00 / Unit,Rs 150.00,15%,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Ambewela Butter Salted 200g,Rs 935.00 / Unit,"Rs 1,100.00",15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112589.jpg
chilled_products,Anchor Butter Salted 100g,Rs 675.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic30648.jpg
chilled_products,Flora Fat Spread Tub 250g,Rs 731.00 / Unit,Rs 860.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic14965.jpg
chilled_products,Meadowlea Fat Spread Tub 250g,Rs 525.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic62954.jpg
chilled_products,Richlife Stirred Yoghurt Berry Mixed 100G,Rs 170.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic111489.jpg
chilled_products,Cic Curd Plastic Tub 800g,Rs 615.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115281.jpg
chilled_products,Cic Curd Plastic Tub 450g,Rs 375.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115282.jpg
fresh_fruits,Mango - K/C,Rs 990.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923048.jpg
fresh_fruits,Mango - Vilad,Rs 920.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923055.jpg
fresh_fruits,Plums,"Rs 3,200.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic924031.jpg
fresh_fruits,Huejay Cape Gooseberry 180g,Rs 580.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
fresh_fruits,Berry Much Fresh Blackberry 125g,"Rs 1,650.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
fresh_fruits,Al-Madina Chocolate Covered Dates With Almonds 250g,"Rs 1,160.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923132.jpg
fresh_fruits,Rose Apple ( Jumbu ),Rs 490.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic923079.jpg
household_essentials,Smartheart Puppy Chicken Pouch 80g,Rs 295.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic117728.jpg
household_essentials,Flora Toilet Rolls Jumbo 2Ply 4S,Rs 967.00 / Unit,"Rs 1,075.00",10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic2121.jpg
household_essentials,Morrisons Gripe Mixture 200ml,Rs 360.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic19823.jpg
household_essentials,Pedigree Chicken And Liver Pouch 70g,Rs 290.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic114021.jpg
household_essentials,Signal Toothpaste Strong Teeth 120g,Rs 240.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic13365.jpg
household_essentials,Baby Cheramy Regular Shampoo 100ml,Rs 228.00 / Unit,Rs 285.00,20%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic1150.jpg
household_essentials,Sunflower Disposable Face Mask 5S,Rs 130.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
household_essentials,Keells Pads Cotton Wings H/Flow 16S,Rs 430.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic125868.jpg
household_essentials,Dettol Soap Skincare 70g,Rs 135.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic12046.jpg
household_essentials,Sterill Hand Sanitizer 50ml,Rs 220.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120634.jpg
household_essentials,Velona Cuddles Diaper Purple Xl 4S,Rs 520.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic104346.jpg
household_essentials,Sunlight Soap Yellow 115g,Rs 150.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic13079.jpg
snacks,Smak Cassava Tom Yum 100g,Rs 325.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Real Tasty Cocktail Mixture 100g,Rs 220.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Keells Mixture Indian 100g,Rs 195.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Keells Mixture Indian 50g,Rs 100.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Mc Party Spicy Peanut Mix 90g,Rs 495.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Mc Party Spicy Cashew Badun 90g,"Rs 1,250.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Keells Cocktail Mixture 100g,Rs 175.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Keells Mixture Cocktail 50g,Rs 90.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Keells Mixture Devilled 100g,Rs 180.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Keells Mixture Devilled 50g,Rs 95.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Keells Krest Jumbo Peanuts Chilli 70g,Rs 310.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
snacks,Keells Krest Jumbo Peanuts Chilli 100g,Rs 410.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
grocery,Munchee Super Cream Cracker 190g,Rs 200.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic19227.jpg
grocery,Imported Basmati Rice Bulk kg,Rs 770.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
grocery,Keells Coconut Milk Powder 300g,"Rs 1,080.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic125949.jpg
grocery,Cic Sudu Suduru Rice 1kg,Rs 630.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic122138.jpg
grocery,Kist Tomato Sauce 395g,Rs 367.00 / Unit,Rs 490.00,25%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic20291.jpg
grocery,Kelloggs Moon & Stars K'pack 20g,Rs 70.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic110298.jpg
grocery,Maliban Chocolate Cream Biscuit 100g,Rs 130.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic2311.jpg
grocery,Arunalu Dry Fish Katta 200g,Rs 990.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121005.jpg
grocery,Maliban Cream Cracker 490g,Rs 480.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic18117.jpg
grocery,Keells Red Dhal 1kg,Rs 324.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic8702.jpg
electronic_devices,Samsung Galaxy F16 5G 6+128Gb - Black,"Rs 68,579.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-E166PG-BLK.jpg
electronic_devices,Samsung Galaxy A06 4+128Gb-Black,"Rs 40,599.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A065FG-BLK.jpg
electronic_devices,Samsung Galaxy A06 6+128Gb-Black,"Rs 49,999.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A065FH-BLK.jpg
electronic_devices,Samsung Galaxy Tab S9fe 5G 6+128Gb-Grey,"Rs 224,999.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-X516B-GRY.jpg
electronic_devices,Samsung Galaxy A16 5G 8+128Gb-Black,"Rs 79,229.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A166PH-BLK.jpg
electronic_devices,Samsung Galaxy A16 5G 8+128Gb-Gold,"Rs 79,229.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A166PH-GLD.jpg
electronic_devices,Samsung Galaxy A16 5G 8+128Gb-L.Green,"Rs 79,229.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A166PH-LGRN.jpg
electronic_devices,Samsung Galaxy A16 5G 8+256Gb-Black,"Rs 91,189.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A166PI-BLK.jpg
electronic_devices,Samsung Galaxy A16 5G 8+256Gb-L.Green,"Rs 91,189.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-A166PI-LGRN.jpg
electronic_devices,Samsung Galaxy S25 12+256-Navy,"Rs 295,999.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-S931BD-NAVY.jpg
electronic_devices,Samsung Galaxy S25 12+256-Icy Blue,"Rs 295,999.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/SM-S931BL-IBLU.jpg
chilled_products,Cic Curd Plastic Tub 110g,Rs 120.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic115283.jpg
chilled_products,Happy Cow Cheese Slices Emmental 8S 150g,"Rs 1,380.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic4020.jpg
chilled_products,Happy Cow Cheese Cream Natural 150g,"Rs 1,422.00 / Unit","Rs 1,580.00",10%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic90926.jpg
chilled_products,Chello Jelly Fruit Yoghurt 75G,Rs 59.00 / Unit,Rs 70.00,15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118505.jpg
chilled_products,Golden Star Garlic Butter 150g,Rs 845.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Kotmale Stirred Yoghurt Strawberry 80g,Rs 150.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic118817.jpg
chilled_products,Revello Chocolate Mousse 60g,Rs 245.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic116517.jpg
chilled_products,Happy Cow Cheese Wedges Regular 8S 200g,"Rs 1,698.00 / Unit","Rs 1,798.00",5%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic1039.jpg
chilled_products,Kotmale Cheese Cheddar Processed Block 250G,"Rs 1,300.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119463.jpg
chilled_products,Astra Fat Spread Tub 500g,Rs 686.00 / Unit,Rs 980.00,30%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic99528.jpg
chilled_products,Cic Curd Clay Pot Farm Fresh 800ml,Rs 650.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic5285.jpg
chilled_products,Anchor Stirred Yoghurt Plain 980g,Rs 890.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic1245.jpg
chilled_products,Anchor Stirred Yoghurt Plain 480g,Rs 470.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic3806.jpg
chilled_products,Pelwatta Butter Salted 200g,Rs 850.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic110593.jpg
chilled_products,Anchor Stirred Yoghurt Strawberry 980g,Rs 890.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic1978.jpg
chilled_products,Richlife Processed Cheese 100g,Rs 490.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic114284.jpg
chilled_products,Highland Butter Salted 200g,"Rs 1,100.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic21325.jpg
chilled_products,Anchor Stirred Yoghurt Strawberry 100g,Rs 180.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
household_essentials,Vim Dishwash Bar Lime 400g,Rs 265.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic33923.jpg
household_essentials,Baygon Insect Killer Aerosol Spray 600ml,"Rs 1,147.00 / Unit","Rs 1,350.00",15%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic105555.jpg
household_essentials,Nestle Cerelac Mix Fruit & Milk 200G,Rs 950.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic114665.jpg
household_essentials,Smartheart Adult Pouch 80g,Rs 295.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic114701.jpg
household_essentials,Vim Dishwash Bar 100G Multipack,Rs 180.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112237.jpg
household_essentials,Flora Facial Tissue Box 2Ply 70S,Rs 245.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112100.jpg
household_essentials,Flora Premium Toilet Roll 3Ply 10S,"Rs 2,725.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic8619.jpg
